"choice","log_income","female","education","alt","price","chid","idx.chid","idx.alt"
FALSE, 4.5051929,0,3,"1",0.6, 244, 244,1
FALSE, 4.5051929,0,3,"2",0.5, 244, 244,2
TRUE, 4.5051929,0,3,"3",0.4, 244, 244,3
FALSE, 4.5051929,0,3,"4",0.6, 244, 244,4
FALSE, 6.2536347,1,4,"0",0.0, 245, 245,0
FALSE, 6.2536347,1,4,"1",0.6, 245, 245,1
TRUE, 6.2536347,1,4,"2",0.5, 245, 245,2
FALSE, 6.2536347,1,4,"3",0.4, 245, 245,3
FALSE, 6.2536347,1,4,"4",0.6, 245, 245,4
FALSE, 4.5650545,1,4,"0",0.0, 246, 246,0
FALSE, 4.5650545,1,4,"1",0.6, 246, 246,1
TRUE, 4.5650545,1,4,"2",0.5, 246, 246,2
FALSE, 4.5650545,1,4,"3",0.4, 246, 246,3
FALSE, 4.5650545,1,4,"4",0.6, 246, 246,4
FALSE, 6.3047976,1,1,"0",0.0, 247, 247,0
FALSE, 6.3047976,1,1,"1",0.6, 247, 247,1
FALSE, 6.3047976,1,1,"2",0.5, 247, 247,2
FALSE, 6.3047976,1,1,"3",0.4, 247, 247,3
TRUE, 6.3047976,1,1,"4",0.6, 247, 247,4
FALSE, 4.9955766,1,2,"0",0.0, 248, 248,0
FALSE, 4.9955766,1,2,"1",0.6, 248, 248,1
FALSE, 4.9955766,1,2,"2",0.5, 248, 248,2
FALSE, 4.9955766,1,2,"3",0.4, 248, 248,3
TRUE, 4.9955766,1,2,"4",0.6, 248, 248,4
FALSE, 4.3421400,0,5,"0",0.0, 249, 249,0
FALSE, 4.3421400,0,5,"1",0.6, 249, 249,1
FALSE, 4.3421400,0,5,"2",0.5, 249, 249,2
TRUE, 4.3421400,0,5,"3",0.4, 249, 249,3
FALSE, 4.3421400,0,5,"4",0.6, 249, 249,4
FALSE, 5.8738131,1,2,"0",0.0, 250, 250,0
FALSE, 5.8738131,1,2,"1",0.6, 250, 250,1
FALSE, 5.8738131,1,2,"2",0.5, 250, 250,2
FALSE, 5.8738131,1,2,"3",0.4, 250, 250,3
TRUE, 5.8738131,1,2,"4",0.6, 250, 250,4
FALSE, 6.8835671,1,4,"0",0.0, 251, 251,0
FALSE, 6.8835671,1,4,"1",0.6, 251, 251,1
TRUE, 6.8835671,1,4,"2",0.5, 251, 251,2
FALSE, 6.8835671,1,4,"3",0.4, 251, 251,3
FALSE, 6.8835671,1,4,"4",0.6, 251, 251,4
FALSE, 5.8952930,0,4,"0",0.0, 252, 252,0
FALSE, 5.8952930,0,4,"1",0.6, 252, 252,1
FALSE, 5.8952930,0,4,"2",0.5, 252, 252,2
TRUE, 5.8952930,0,4,"3",0.4, 252, 252,3
FALSE, 5.8952930,0,4,"4",0.6, 252, 252,4
FALSE, 5.8080485,1,0,"0",0.0, 253, 253,0
FALSE, 5.8080485,1,0,"1",0.6, 253, 253,1
FALSE, 5.8080485,1,0,"2",0.5, 253, 253,2
FALSE, 5.8080485,1,0,"3",0.4, 253, 253,3
TRUE, 5.8080485,1,0,"4",0.6, 253, 253,4
FALSE, 6.7409631,0,6,"0",0.0, 254, 254,0
FALSE, 6.7409631,0,6,"1",0.6, 254, 254,1
FALSE, 6.7409631,0,6,"2",0.5, 254, 254,2
TRUE, 6.7409631,0,6,"3",0.4, 254, 254,3
FALSE, 6.7409631,0,6,"4",0.6, 254, 254,4
TRUE, 3.0307102,0,2,"0",0.0, 255, 255,0
FALSE, 3.0307102,0,2,"1",0.6, 255, 255,1
FALSE, 3.0307102,0,2,"2",0.5, 255, 255,2
FALSE, 3.0307102,0,2,"3",0.4, 255, 255,3
FALSE, 3.0307102,0,2,"4",0.6, 255, 255,4
FALSE, 5.2651466,0,2,"0",0.0, 256, 256,0
FALSE, 5.2651466,0,2,"1",0.6, 256, 256,1
FALSE, 5.2651466,0,2,"2",0.5, 256, 256,2
TRUE, 5.2651466,0,2,"3",0.4, 256, 256,3
FALSE, 5.2651466,0,2,"4",0.6, 256, 256,4
FALSE, 5.4114828,0,4,"0",0.0, 257, 257,0
FALSE, 5.4114828,0,4,"1",0.6, 257, 257,1
FALSE, 5.4114828,0,4,"2",0.5, 257, 257,2
TRUE, 5.4114828,0,4,"3",0.4, 257, 257,3
FALSE, 5.4114828,0,4,"4",0.6, 257, 257,4
FALSE, 4.2699886,1,1,"0",0.0, 258, 258,0
FALSE, 4.2699886,1,1,"1",0.6, 258, 258,1
FALSE, 4.2699886,1,1,"2",0.5, 258, 258,2
FALSE, 4.2699886,1,1,"3",0.4, 258, 258,3
TRUE, 4.2699886,1,1,"4",0.6, 258, 258,4
FALSE, 6.0217276,1,3,"0",0.0, 259, 259,0
FALSE, 6.0217276,1,3,"1",0.6, 259, 259,1
FALSE, 6.0217276,1,3,"2",0.5, 259, 259,2
FALSE, 6.0217276,1,3,"3",0.4, 259, 259,3
TRUE, 6.0217276,1,3,"4",0.6, 259, 259,4
FALSE, 6.4292379,1,1,"0",0.0, 260, 260,0
FALSE, 6.4292379,1,1,"1",0.6, 260, 260,1
FALSE, 6.4292379,1,1,"2",0.5, 260, 260,2
FALSE, 6.4292379,1,1,"3",0.4, 260, 260,3
TRUE, 6.4292379,1,1,"4",0.6, 260, 260,4
FALSE, 6.7406992,1,2,"0",0.0, 261, 261,0
FALSE, 6.7406992,1,2,"1",0.6, 261, 261,1
FALSE, 6.7406992,1,2,"2",0.5, 261, 261,2
FALSE, 6.7406992,1,2,"3",0.4, 261, 261,3
TRUE, 6.7406992,1,2,"4",0.6, 261, 261,4
FALSE, 6.7118800,1,4,"0",0.0, 262, 262,0
FALSE, 6.7118800,1,4,"1",0.6, 262, 262,1
TRUE, 6.7118800,1,4,"2",0.5, 262, 262,2
FALSE, 6.7118800,1,4,"3",0.4, 262, 262,3
FALSE, 6.7118800,1,4,"4",0.6, 262, 262,4
FALSE, 5.5466193,0,4,"0",0.0, 263, 263,0
FALSE, 5.5466193,0,4,"1",0.6, 263, 263,1
FALSE, 5.5466193,0,4,"2",0.5, 263, 263,2
TRUE, 5.5466193,0,4,"3",0.4, 263, 263,3
FALSE, 5.5466193,0,4,"4",0.6, 263, 263,4
FALSE, 6.7811983,0,4,"0",0.0, 264, 264,0
FALSE, 6.7811983,0,4,"1",0.6, 264, 264,1
FALSE, 6.7811983,0,4,"2",0.5, 264, 264,2
TRUE, 6.7811983,0,4,"3",0.4, 264, 264,3
FALSE, 6.7811983,0,4,"4",0.6, 264, 264,4
FALSE, 6.4158364,1,5,"0",0.0, 265, 265,0
FALSE, 6.4158364,1,5,"1",0.6, 265, 265,1
TRUE, 6.4158364,1,5,"2",0.5, 265, 265,2
FALSE, 6.4158364,1,5,"3",0.4, 265, 265,3
FALSE, 6.4158364,1,5,"4",0.6, 265, 265,4
FALSE, 5.9252457,1,2,"0",0.0, 266, 266,0
FALSE, 5.9252457,1,2,"1",0.6, 266, 266,1
FALSE, 5.9252457,1,2,"2",0.5, 266, 266,2
FALSE, 5.9252457,1,2,"3",0.4, 266, 266,3
TRUE, 5.9252457,1,2,"4",0.6, 266, 266,4
FALSE, 5.6464692,0,2,"0",0.0, 267, 267,0
FALSE, 5.6464692,0,2,"1",0.6, 267, 267,1
FALSE, 5.6464692,0,2,"2",0.5, 267, 267,2
TRUE, 5.6464692,0,2,"3",0.4, 267, 267,3
FALSE, 5.6464692,0,2,"4",0.6, 267, 267,4
FALSE, 6.5522795,1,2,"0",0.0, 268, 268,0
FALSE, 6.5522795,1,2,"1",0.6, 268, 268,1
FALSE, 6.5522795,1,2,"2",0.5, 268, 268,2
FALSE, 6.5522795,1,2,"3",0.4, 268, 268,3
TRUE, 6.5522795,1,2,"4",0.6, 268, 268,4
FALSE, 6.6982275,0,2,"0",0.0, 269, 269,0
FALSE, 6.6982275,0,2,"1",0.6, 269, 269,1
TRUE, 6.6982275,0,2,"2",0.5, 269, 269,2
FALSE, 6.6982275,0,2,"3",0.4, 269, 269,3
FALSE, 6.6982275,0,2,"4",0.6, 269, 269,4
FALSE, 6.8378974,0,2,"0",0.0, 270, 270,0
FALSE, 6.8378974,0,2,"1",0.6, 270, 270,1
TRUE, 6.8378974,0,2,"2",0.5, 270, 270,2
FALSE, 6.8378974,0,2,"3",0.4, 270, 270,3
FALSE, 6.8378974,0,2,"4",0.6, 270, 270,4
FALSE, 6.3039318,1,7,"0",0.0, 271, 271,0
FALSE, 6.3039318,1,7,"1",0.6, 271, 271,1
TRUE, 6.3039318,1,7,"2",0.5, 271, 271,2
FALSE, 6.3039318,1,7,"3",0.4, 271, 271,3
FALSE, 6.3039318,1,7,"4",0.6, 271, 271,4
FALSE, 5.3101115,1,3,"0",0.0, 272, 272,0
FALSE, 5.3101115,1,3,"1",0.6, 272, 272,1
TRUE, 5.3101115,1,3,"2",0.5, 272, 272,2
FALSE, 5.3101115,1,3,"3",0.4, 272, 272,3
FALSE, 5.3101115,1,3,"4",0.6, 272, 272,4
FALSE, 6.4959564,1,4,"0",0.0, 273, 273,0
FALSE, 6.4959564,1,4,"1",0.6, 273, 273,1
TRUE, 6.4959564,1,4,"2",0.5, 273, 273,2
FALSE, 6.4959564,1,4,"3",0.4, 273, 273,3
FALSE, 6.4959564,1,4,"4",0.6, 273, 273,4
FALSE, 6.0025052,0,3,"0",0.0, 274, 274,0
FALSE, 6.0025052,0,3,"1",0.6, 274, 274,1
FALSE, 6.0025052,0,3,"2",0.5, 274, 274,2
TRUE, 6.0025052,0,3,"3",0.4, 274, 274,3
FALSE, 6.0025052,0,3,"4",0.6, 274, 274,4
FALSE, 6.2677660,0,0,"0",0.0, 275, 275,0
TRUE, 6.2677660,0,0,"1",0.6, 275, 275,1
FALSE, 6.2677660,0,0,"2",0.5, 275, 275,2
FALSE, 6.2677660,0,0,"3",0.4, 275, 275,3
FALSE, 6.2677660,0,0,"4",0.6, 275, 275,4
TRUE, 4.0633707,0,5,"0",0.0, 276, 276,0
FALSE, 4.0633707,0,5,"1",0.6, 276, 276,1
FALSE, 4.0633707,0,5,"2",0.5, 276, 276,2
FALSE, 4.0633707,0,5,"3",0.4, 276, 276,3
FALSE, 4.0633707,0,5,"4",0.6, 276, 276,4
FALSE, 6.7821245,0,1,"0",0.0, 277, 277,0
TRUE, 6.7821245,0,1,"1",0.6, 277, 277,1
FALSE, 6.7821245,0,1,"2",0.5, 277, 277,2
FALSE, 6.7821245,0,1,"3",0.4, 277, 277,3
FALSE, 6.7821245,0,1,"4",0.6, 277, 277,4
FALSE, 6.6415901,1,5,"0",0.0, 278, 278,0
FALSE, 6.6415901,1,5,"1",0.6, 278, 278,1
TRUE, 6.6415901,1,5,"2",0.5, 278, 278,2
FALSE, 6.6415901,1,5,"3",0.4, 278, 278,3
FALSE, 6.6415901,1,5,"4",0.6, 278, 278,4
FALSE, 5.6446944,1,3,"0",0.0, 279, 279,0
FALSE, 5.6446944,1,3,"1",0.6, 279, 279,1
TRUE, 5.6446944,1,3,"2",0.5, 279, 279,2
FALSE, 5.6446944,1,3,"3",0.4, 279, 279,3
FALSE, 5.6446944,1,3,"4",0.6, 279, 279,4
FALSE, 6.2810871,0,1,"0",0.0, 280, 280,0
TRUE, 6.2810871,0,1,"1",0.6, 280, 280,1
FALSE, 6.2810871,0,1,"2",0.5, 280, 280,2
FALSE, 6.2810871,0,1,"3",0.4, 280, 280,3
FALSE, 6.2810871,0,1,"4",0.6, 280, 280,4
FALSE, 6.1118682,0,3,"0",0.0, 281, 281,0
FALSE, 6.1118682,0,3,"1",0.6, 281, 281,1
FALSE, 6.1118682,0,3,"2",0.5, 281, 281,2
TRUE, 6.1118682,0,3,"3",0.4, 281, 281,3
FALSE, 6.1118682,0,3,"4",0.6, 281, 281,4
TRUE, 3.1259487,0,2,"0",0.0, 282, 282,0
FALSE, 3.1259487,0,2,"1",0.6, 282, 282,1
FALSE, 3.1259487,0,2,"2",0.5, 282, 282,2
FALSE, 3.1259487,0,2,"3",0.4, 282, 282,3
FALSE, 3.1259487,0,2,"4",0.6, 282, 282,4
FALSE, 6.0764898,1,2,"0",0.0, 283, 283,0
FALSE, 6.0764898,1,2,"1",0.6, 283, 283,1
FALSE, 6.0764898,1,2,"2",0.5, 283, 283,2
FALSE, 6.0764898,1,2,"3",0.4, 283, 283,3
TRUE, 6.0764898,1,2,"4",0.6, 283, 283,4
FALSE, 4.4985571,1,1,"0",0.0, 284, 284,0
FALSE, 4.4985571,1,1,"1",0.6, 284, 284,1
FALSE, 4.4985571,1,1,"2",0.5, 284, 284,2
FALSE, 4.4985571,1,1,"3",0.4, 284, 284,3
TRUE, 4.4985571,1,1,"4",0.6, 284, 284,4
FALSE, 6.0141460,1,2,"0",0.0, 285, 285,0
FALSE, 6.0141460,1,2,"1",0.6, 285, 285,1
FALSE, 6.0141460,1,2,"2",0.5, 285, 285,2
FALSE, 6.0141460,1,2,"3",0.4, 285, 285,3
TRUE, 6.0141460,1,2,"4",0.6, 285, 285,4
FALSE, 5.6708246,0,1,"0",0.0, 286, 286,0
TRUE, 5.6708246,0,1,"1",0.6, 286, 286,1
FALSE, 5.6708246,0,1,"2",0.5, 286, 286,2
FALSE, 5.6708246,0,1,"3",0.4, 286, 286,3
FALSE, 5.6708246,0,1,"4",0.6, 286, 286,4
FALSE, 6.5437734,0,1,"0",0.0, 287, 287,0
TRUE, 6.5437734,0,1,"1",0.6, 287, 287,1
FALSE, 6.5437734,0,1,"2",0.5, 287, 287,2
FALSE, 6.5437734,0,1,"3",0.4, 287, 287,3
FALSE, 6.5437734,0,1,"4",0.6, 287, 287,4
FALSE, 6.3833985,1,3,"0",0.0, 288, 288,0
FALSE, 6.3833985,1,3,"1",0.6, 288, 288,1
FALSE, 6.3833985,1,3,"2",0.5, 288, 288,2
FALSE, 6.3833985,1,3,"3",0.4, 288, 288,3
TRUE, 6.3833985,1,3,"4",0.6, 288, 288,4
FALSE, 6.3388620,0,1,"0",0.0, 289, 289,0
TRUE, 6.3388620,0,1,"1",0.6, 289, 289,1
FALSE, 6.3388620,0,1,"2",0.5, 289, 289,2
FALSE, 6.3388620,0,1,"3",0.4, 289, 289,3
FALSE, 6.3388620,0,1,"4",0.6, 289, 289,4
FALSE, 6.7920098,0,1,"0",0.0, 290, 290,0
TRUE, 6.7920098,0,1,"1",0.6, 290, 290,1
FALSE, 6.7920098,0,1,"2",0.5, 290, 290,2
FALSE, 6.7920098,0,1,"3",0.4, 290, 290,3
FALSE, 6.7920098,0,1,"4",0.6, 290, 290,4
FALSE, 6.7833160,0,2,"0",0.0, 291, 291,0
FALSE, 6.7833160,0,2,"1",0.6, 291, 291,1
TRUE, 6.7833160,0,2,"2",0.5, 291, 291,2
FALSE, 6.7833160,0,2,"3",0.4, 291, 291,3
FALSE, 6.7833160,0,2,"4",0.6, 291, 291,4
FALSE, 6.7941072,1,1,"0",0.0, 292, 292,0
FALSE, 6.7941072,1,1,"1",0.6, 292, 292,1
FALSE, 6.7941072,1,1,"2",0.5, 292, 292,2
FALSE, 6.7941072,1,1,"3",0.4, 292, 292,3
TRUE, 6.7941072,1,1,"4",0.6, 292, 292,4
FALSE, 6.0979065,1,3,"0",0.0, 293, 293,0
FALSE, 6.0979065,1,3,"1",0.6, 293, 293,1
FALSE, 6.0979065,1,3,"2",0.5, 293, 293,2
FALSE, 6.0979065,1,3,"3",0.4, 293, 293,3
TRUE, 6.0979065,1,3,"4",0.6, 293, 293,4
FALSE, 6.2659584,0,2,"0",0.0, 294, 294,0
FALSE, 6.2659584,0,2,"1",0.6, 294, 294,1
TRUE, 6.2659584,0,2,"2",0.5, 294, 294,2
FALSE, 6.2659584,0,2,"3",0.4, 294, 294,3
FALSE, 6.2659584,0,2,"4",0.6, 294, 294,4
FALSE, 6.6022999,1,4,"0",0.0, 295, 295,0
FALSE, 6.6022999,1,4,"1",0.6, 295, 295,1
TRUE, 6.6022999,1,4,"2",0.5, 295, 295,2
FALSE, 6.6022999,1,4,"3",0.4, 295, 295,3
FALSE, 6.6022999,1,4,"4",0.6, 295, 295,4
FALSE, 6.7237294,1,3,"0",0.0, 296, 296,0
FALSE, 6.7237294,1,3,"1",0.6, 296, 296,1
FALSE, 6.7237294,1,3,"2",0.5, 296, 296,2
FALSE, 6.7237294,1,3,"3",0.4, 296, 296,3
TRUE, 6.7237294,1,3,"4",0.6, 296, 296,4
FALSE, 5.3143175,1,7,"0",0.0, 297, 297,0
FALSE, 5.3143175,1,7,"1",0.6, 297, 297,1
TRUE, 5.3143175,1,7,"2",0.5, 297, 297,2
FALSE, 5.3143175,1,7,"3",0.4, 297, 297,3
FALSE, 5.3143175,1,7,"4",0.6, 297, 297,4
TRUE, 2.8511149,0,1,"0",0.0, 298, 298,0
FALSE, 2.8511149,0,1,"1",0.6, 298, 298,1
FALSE, 2.8511149,0,1,"2",0.5, 298, 298,2
FALSE, 2.8511149,0,1,"3",0.4, 298, 298,3
FALSE, 2.8511149,0,1,"4",0.6, 298, 298,4
FALSE, 5.5497334,1,3,"0",0.0, 299, 299,0
FALSE, 5.5497334,1,3,"1",0.6, 299, 299,1
TRUE, 5.5497334,1,3,"2",0.5, 299, 299,2
FALSE, 5.5497334,1,3,"3",0.4, 299, 299,3
FALSE, 5.5497334,1,3,"4",0.6, 299, 299,4
FALSE, 6.4737939,1,3,"0",0.0, 300, 300,0
FALSE, 6.4737939,1,3,"1",0.6, 300, 300,1
FALSE, 6.4737939,1,3,"2",0.5, 300, 300,2
FALSE, 6.4737939,1,3,"3",0.4, 300, 300,3
TRUE, 6.4737939,1,3,"4",0.6, 300, 300,4
FALSE, 5.9544572,0,4,"0",0.0, 301, 301,0
FALSE, 5.9544572,0,4,"1",0.6, 301, 301,1
FALSE, 5.9544572,0,4,"2",0.5, 301, 301,2
TRUE, 5.9544572,0,4,"3",0.4, 301, 301,3
FALSE, 5.9544572,0,4,"4",0.6, 301, 301,4
FALSE, 6.1893604,0,1,"0",0.0, 302, 302,0
TRUE, 6.1893604,0,1,"1",0.6, 302, 302,1
FALSE, 6.1893604,0,1,"2",0.5, 302, 302,2
FALSE, 6.1893604,0,1,"3",0.4, 302, 302,3
FALSE, 6.1893604,0,1,"4",0.6, 302, 302,4
FALSE, 5.5452137,1,3,"0",0.0, 303, 303,0
FALSE, 5.5452137,1,3,"1",0.6, 303, 303,1
TRUE, 5.5452137,1,3,"2",0.5, 303, 303,2
FALSE, 5.5452137,1,3,"3",0.4, 303, 303,3
FALSE, 5.5452137,1,3,"4",0.6, 303, 303,4
FALSE, 5.3679648,1,3,"0",0.0, 304, 304,0
FALSE, 5.3679648,1,3,"1",0.6, 304, 304,1
TRUE, 5.3679648,1,3,"2",0.5, 304, 304,2
FALSE, 5.3679648,1,3,"3",0.4, 304, 304,3
FALSE, 5.3679648,1,3,"4",0.6, 304, 304,4
FALSE, 6.4254618,0,1,"0",0.0, 305, 305,0
TRUE, 6.4254618,0,1,"1",0.6, 305, 305,1
FALSE, 6.4254618,0,1,"2",0.5, 305, 305,2
FALSE, 6.4254618,0,1,"3",0.4, 305, 305,3
FALSE, 6.4254618,0,1,"4",0.6, 305, 305,4
FALSE, 4.8756241,1,5,"0",0.0, 306, 306,0
FALSE, 4.8756241,1,5,"1",0.6, 306, 306,1
TRUE, 4.8756241,1,5,"2",0.5, 306, 306,2
FALSE, 4.8756241,1,5,"3",0.4, 306, 306,3
FALSE, 4.8756241,1,5,"4",0.6, 306, 306,4
FALSE, 5.9071212,0,4,"0",0.0, 307, 307,0
FALSE, 5.9071212,0,4,"1",0.6, 307, 307,1
FALSE, 5.9071212,0,4,"2",0.5, 307, 307,2
TRUE, 5.9071212,0,4,"3",0.4, 307, 307,3
FALSE, 5.9071212,0,4,"4",0.6, 307, 307,4
FALSE, 6.3966764,1,3,"0",0.0, 308, 308,0
FALSE, 6.3966764,1,3,"1",0.6, 308, 308,1
FALSE, 6.3966764,1,3,"2",0.5, 308, 308,2
FALSE, 6.3966764,1,3,"3",0.4, 308, 308,3
TRUE, 6.3966764,1,3,"4",0.6, 308, 308,4
FALSE, 4.3277922,0,4,"0",0.0, 309, 309,0
FALSE, 4.3277922,0,4,"1",0.6, 309, 309,1
FALSE, 4.3277922,0,4,"2",0.5, 309, 309,2
TRUE, 4.3277922,0,4,"3",0.4, 309, 309,3
FALSE, 4.3277922,0,4,"4",0.6, 309, 309,4
FALSE, 6.5683657,1,2,"0",0.0, 310, 310,0
FALSE, 6.5683657,1,2,"1",0.6, 310, 310,1
FALSE, 6.5683657,1,2,"2",0.5, 310, 310,2
FALSE, 6.5683657,1,2,"3",0.4, 310, 310,3
TRUE, 6.5683657,1,2,"4",0.6, 310, 310,4
FALSE, 6.1528122,0,1,"0",0.0, 311, 311,0
TRUE, 6.1528122,0,1,"1",0.6, 311, 311,1
FALSE, 6.1528122,0,1,"2",0.5, 311, 311,2
FALSE, 6.1528122,0,1,"3",0.4, 311, 311,3
FALSE, 6.1528122,0,1,"4",0.6, 311, 311,4
FALSE, 6.9032058,0,4,"0",0.0, 312, 312,0
FALSE, 6.9032058,0,4,"1",0.6, 312, 312,1
FALSE, 6.9032058,0,4,"2",0.5, 312, 312,2
TRUE, 6.9032058,0,4,"3",0.4, 312, 312,3
FALSE, 6.9032058,0,4,"4",0.6, 312, 312,4
FALSE, 6.1587864,1,2,"0",0.0, 313, 313,0
FALSE, 6.1587864,1,2,"1",0.6, 313, 313,1
FALSE, 6.1587864,1,2,"2",0.5, 313, 313,2
FALSE, 6.1587864,1,2,"3",0.4, 313, 313,3
TRUE, 6.1587864,1,2,"4",0.6, 313, 313,4
FALSE, 6.5620217,0,4,"0",0.0, 314, 314,0
FALSE, 6.5620217,0,4,"1",0.6, 314, 314,1
FALSE, 6.5620217,0,4,"2",0.5, 314, 314,2
TRUE, 6.5620217,0,4,"3",0.4, 314, 314,3
FALSE, 6.5620217,0,4,"4",0.6, 314, 314,4
FALSE, 6.7568868,1,5,"0",0.0, 315, 315,0
FALSE, 6.7568868,1,5,"1",0.6, 315, 315,1
TRUE, 6.7568868,1,5,"2",0.5, 315, 315,2
FALSE, 6.7568868,1,5,"3",0.4, 315, 315,3
FALSE, 6.7568868,1,5,"4",0.6, 315, 315,4
FALSE, 5.2791922,1,5,"0",0.0, 316, 316,0
FALSE, 5.2791922,1,5,"1",0.6, 316, 316,1
TRUE, 5.2791922,1,5,"2",0.5, 316, 316,2
FALSE, 5.2791922,1,5,"3",0.4, 316, 316,3
FALSE, 5.2791922,1,5,"4",0.6, 316, 316,4
FALSE, 5.8733512,1,2,"0",0.0, 317, 317,0
FALSE, 5.8733512,1,2,"1",0.6, 317, 317,1
FALSE, 5.8733512,1,2,"2",0.5, 317, 317,2
FALSE, 5.8733512,1,2,"3",0.4, 317, 317,3
TRUE, 5.8733512,1,2,"4",0.6, 317, 317,4
FALSE, 6.9029628,0,1,"0",0.0, 318, 318,0
TRUE, 6.9029628,0,1,"1",0.6, 318, 318,1
FALSE, 6.9029628,0,1,"2",0.5, 318, 318,2
FALSE, 6.9029628,0,1,"3",0.4, 318, 318,3
FALSE, 6.9029628,0,1,"4",0.6, 318, 318,4
FALSE, 5.2298719,1,4,"0",0.0, 319, 319,0
FALSE, 5.2298719,1,4,"1",0.6, 319, 319,1
TRUE, 5.2298719,1,4,"2",0.5, 319, 319,2
FALSE, 5.2298719,1,4,"3",0.4, 319, 319,3
FALSE, 5.2298719,1,4,"4",0.6, 319, 319,4
FALSE, 3.9394510,0,1,"0",0.0, 320, 320,0
TRUE, 3.9394510,0,1,"1",0.6, 320, 320,1
FALSE, 3.9394510,0,1,"2",0.5, 320, 320,2
FALSE, 3.9394510,0,1,"3",0.4, 320, 320,3
FALSE, 3.9394510,0,1,"4",0.6, 320, 320,4
FALSE, 6.6236076,0,3,"0",0.0, 321, 321,0
FALSE, 6.6236076,0,3,"1",0.6, 321, 321,1
FALSE, 6.6236076,0,3,"2",0.5, 321, 321,2
TRUE, 6.6236076,0,3,"3",0.4, 321, 321,3
FALSE, 6.6236076,0,3,"4",0.6, 321, 321,4
FALSE, 5.8315616,1,4,"0",0.0, 322, 322,0
FALSE, 5.8315616,1,4,"1",0.6, 322, 322,1
TRUE, 5.8315616,1,4,"2",0.5, 322, 322,2
FALSE, 5.8315616,1,4,"3",0.4, 322, 322,3
FALSE, 5.8315616,1,4,"4",0.6, 322, 322,4
FALSE, 4.6578896,1,2,"0",0.0, 323, 323,0
FALSE, 4.6578896,1,2,"1",0.6, 323, 323,1
FALSE, 4.6578896,1,2,"2",0.5, 323, 323,2
FALSE, 4.6578896,1,2,"3",0.4, 323, 323,3
TRUE, 4.6578896,1,2,"4",0.6, 323, 323,4
FALSE, 5.8873914,1,3,"0",0.0, 324, 324,0
FALSE, 5.8873914,1,3,"1",0.6, 324, 324,1
TRUE, 5.8873914,1,3,"2",0.5, 324, 324,2
FALSE, 5.8873914,1,3,"3",0.4, 324, 324,3
FALSE, 5.8873914,1,3,"4",0.6, 324, 324,4
FALSE, 6.5158694,1,2,"0",0.0, 325, 325,0
FALSE, 6.5158694,1,2,"1",0.6, 325, 325,1
FALSE, 6.5158694,1,2,"2",0.5, 325, 325,2
FALSE, 6.5158694,1,2,"3",0.4, 325, 325,3
TRUE, 6.5158694,1,2,"4",0.6, 325, 325,4
FALSE, 5.2123927,1,5,"0",0.0, 326, 326,0
FALSE, 5.2123927,1,5,"1",0.6, 326, 326,1
TRUE, 5.2123927,1,5,"2",0.5, 326, 326,2
FALSE, 5.2123927,1,5,"3",0.4, 326, 326,3
FALSE, 5.2123927,1,5,"4",0.6, 326, 326,4
FALSE, 6.3695868,1,3,"0",0.0, 327, 327,0
FALSE, 6.3695868,1,3,"1",0.6, 327, 327,1
FALSE, 6.3695868,1,3,"2",0.5, 327, 327,2
FALSE, 6.3695868,1,3,"3",0.4, 327, 327,3
TRUE, 6.3695868,1,3,"4",0.6, 327, 327,4
FALSE, 5.5615720,0,2,"0",0.0, 328, 328,0
FALSE, 5.5615720,0,2,"1",0.6, 328, 328,1
FALSE, 5.5615720,0,2,"2",0.5, 328, 328,2
TRUE, 5.5615720,0,2,"3",0.4, 328, 328,3
FALSE, 5.5615720,0,2,"4",0.6, 328, 328,4
FALSE, 4.5832678,0,2,"0",0.0, 329, 329,0
FALSE, 4.5832678,0,2,"1",0.6, 329, 329,1
FALSE, 4.5832678,0,2,"2",0.5, 329, 329,2
TRUE, 4.5832678,0,2,"3",0.4, 329, 329,3
FALSE, 4.5832678,0,2,"4",0.6, 329, 329,4
FALSE, 6.2129778,1,7,"0",0.0, 330, 330,0
FALSE, 6.2129778,1,7,"1",0.6, 330, 330,1
TRUE, 6.2129778,1,7,"2",0.5, 330, 330,2
FALSE, 6.2129778,1,7,"3",0.4, 330, 330,3
FALSE, 6.2129778,1,7,"4",0.6, 330, 330,4
FALSE, 4.9696866,1,2,"0",0.0, 331, 331,0
FALSE, 4.9696866,1,2,"1",0.6, 331, 331,1
FALSE, 4.9696866,1,2,"2",0.5, 331, 331,2
FALSE, 4.9696866,1,2,"3",0.4, 331, 331,3
TRUE, 4.9696866,1,2,"4",0.6, 331, 331,4
FALSE, 4.5403666,1,3,"0",0.0, 332, 332,0
FALSE, 4.5403666,1,3,"1",0.6, 332, 332,1
TRUE, 4.5403666,1,3,"2",0.5, 332, 332,2
FALSE, 4.5403666,1,3,"3",0.4, 332, 332,3
FALSE, 4.5403666,1,3,"4",0.6, 332, 332,4
FALSE, 6.7582388,1,5,"0",0.0, 333, 333,0
FALSE, 6.7582388,1,5,"1",0.6, 333, 333,1
TRUE, 6.7582388,1,5,"2",0.5, 333, 333,2
FALSE, 6.7582388,1,5,"3",0.4, 333, 333,3
FALSE, 6.7582388,1,5,"4",0.6, 333, 333,4
FALSE, 6.7422237,1,3,"0",0.0, 334, 334,0
